当前时刻	小车位置	摆杆偏角	指标11	指标12	指标2	估计误差能量	
40.830000	-0.090442	0.000000	0.014293	0.034772	0.000026	0.000023
40.840000	-0.090050	0.000000	0.017092	0.019973	0.000027	0.000024
40.850000	-0.089608	-0.004987	0.013685	0.013791	0.000021	0.000021
40.860000	-0.089203	-0.004987	0.008904	0.008810	0.000017	0.000019
40.870000	-0.088823	-0.008727	0.002356	0.002145	0.000025	0.000022
40.880000	-0.088418	-0.013575	0.014897	0.003525	0.000036	0.000026
40.890000	-0.087977	-0.013575	0.006990	0.001349	0.000045	0.000029
40.900000	-0.087572	0.000000	0.008501	0.005156	0.000072	0.000041
40.910000	-0.087167	-0.012467	0.008020	0.011893	0.000091	0.000048
40.920000	-0.086750	-0.012467	0.023743	0.024358	0.000094	0.000050
40.930000	-0.086284	0.000000	0.003579	0.008053	0.000089	0.000048
40.940000	-0.085842	-0.004987	0.002701	0.002705	0.000065	0.000038
40.950000	-0.085401	-0.004987	0.006000	0.005716	0.000039	0.000027
40.960000	-0.084922	-0.012467	0.011969	0.013054	0.000042	0.000028
40.970000	-0.084407	-0.012467	0.026593	0.021721	0.000045	0.000029
40.980000	-0.083904	0.000000	0.009906	0.008533	0.000041	0.000028
40.990000	-0.083377	0.000000	0.019924	0.018107	0.000057	0.000035
41.000000	-0.082825	0.000000	0.015150	0.019425	0.000067	0.000040
41.009000	-0.082248	-0.017453	0.013590	0.011471	0.000136	0.000068
41.020000	-0.081635	-0.008727	0.010066	0.012227	0.000124	0.000063
41.030000	-0.081070	-0.008727	0.015649	0.014362	0.000101	0.000053
41.040000	-0.080518	-0.004987	0.007543	0.007073	0.000084	0.000045
41.049000	-0.079979	0.000000	0.011014	0.001476	0.000091	0.000048
41.060000	-0.079365	0.000000	0.006913	0.023492	0.000010	0.000016
41.070000	-0.078777	0.000000	0.006408	0.014733	0.000012	0.000018
41.080000	-0.078163	0.000000	0.004210	0.002559	0.000012	0.000018
41.090000	-0.077525	0.000000	0.001419	0.000881	0.000013	0.000019
41.100000	-0.076826	0.000000	0.005243	0.006047	0.000003	0.000012
41.110000	-0.076225	0.000000	0.003526	0.003546	0.000013	0.000007
41.120000	-0.075649	0.000000	0.002837	0.002872	0.000019	0.000004
41.130000	-0.075097	0.000000	0.001541	0.001694	0.000023	0.000002
41.140000	-0.074520	0.000000	0.002995	0.003004	0.000024	0.000001
41.150000	-0.073993	0.000000	0.000842	0.000787	0.000025	0.000001
41.160000	-0.073477	0.000000	0.001201	0.000969	0.000025	0.000001
41.170000	-0.072950	0.000000	0.000935	0.000396	0.000025	0.000000
41.180000	-0.072349	0.000000	0.000522	0.000961	0.000025	0.000000
41.190000	-0.071821	0.000000	0.000138	0.000080	0.000025	0.000000
41.200000	-0.071294	0.000000	0.000966	0.000178	0.000025	0.000000
41.210000	-0.070803	-0.008727	0.000796	0.003009	0.000015	0.000017
41.220000	-0.070276	-0.008727	0.001381	0.000987	0.000042	0.000029
41.230000	-0.069785	-0.012467	0.011150	0.016435	0.000089	0.000049
41.240000	-0.069294	-0.004987	0.011311	0.011115	0.000089	0.000049
41.250000	-0.068804	-0.004987	0.012156	0.011730	0.000090	0.000049
41.259000	-0.068264	0.000000	0.005903	0.010527	0.000060	0.000037
41.270000	-0.067602	0.000000	0.007820	0.004585	0.000039	0.000028
41.280000	-0.066951	0.000000	0.000581	0.000416	0.000004	0.000009
41.290000	-0.066289	0.000000	0.000793	0.000965	0.000002	0.000010
41.299000	-0.065639	0.000000	0.002233	0.002509	0.000001	0.000011
41.310000	-0.064952	0.000000	0.002338	0.001826	0.000011	0.000007
41.320000	-0.064314	0.000000	0.002182	0.002483	0.000018	0.000004
41.330000	-0.063689	0.000000	0.001783	0.001604	0.000022	0.000003
41.340000	-0.063038	0.000000	0.001459	0.001484	0.000024	0.000001
41.350000	-0.062327	-0.004987	0.001432	0.001114	0.000012	0.000006
41.360000	-0.061665	-0.004987	0.001689	0.004666	0.000002	0.000010
41.370000	-0.061002	0.000000	0.001642	0.002781	0.000001	0.000010
41.380000	-0.060364	-0.004987	0.009039	0.005076	0.000007	0.000013
41.390000	-0.059690	-0.004987	0.010843	0.011850	0.000013	0.000016
41.400000	-0.059089	-0.008727	0.002877	0.001528	0.000022	0.000020
41.410000	-0.058451	-0.004987	0.004605	0.005618	0.000014	0.000017
41.420000	-0.057764	-0.004987	0.002980	0.004268	0.000015	0.000017
41.430000	-0.056966	-0.012467	0.000817	0.006237	0.000046	0.000030
41.440000	-0.056230	-0.008727	0.010311	0.011243	0.000047	0.000030
41.450000	-0.055470	-0.008727	0.003098	0.000865	0.000030	0.000023
41.460000	-0.054709	-0.008727	0.004186	0.005880	0.000033	0.000024
41.470000	-0.053838	-0.008727	0.003035	0.001298	0.000035	0.000025
41.480000	-0.053004	0.000000	0.001331	0.002973	0.000014	0.000017
41.490000	-0.052121	0.000000	0.007983	0.005522	0.000017	0.000019
41.500000	-0.051164	0.000000	0.004466	0.008093	0.000017	0.000020
41.509000	-0.050220	0.000000	0.003770	0.003155	0.000015	0.000020
41.520000	-0.049177	0.000000	0.006206	0.004643	0.000012	0.000020
41.530000	-0.048233	0.000000	0.001921	0.002329	0.000006	0.000012
41.540000	-0.047276	0.000000	0.000834	0.001185	0.000016	0.000007
41.549000	-0.046307	0.000000	0.003013	0.002430	0.000022	0.000004
41.560000	-0.045252	0.000000	0.001952	0.003067	0.000023	0.000002
41.570000	-0.044319	0.008727	0.000480	0.003567	0.000002	0.000014
41.580000	-0.043424	0.000000	0.003318	0.001755	0.000007	0.000015
41.590000	-0.042516	0.000000	0.003846	0.001051	0.000011	0.000016
41.600000	-0.041523	0.010472	0.011423	0.013913	0.000038	0.000029
41.610000	-0.040603	0.010472	0.012395	0.014111	0.000053	0.000037
41.620000	-0.039719	0.009973	0.010952	0.014110	0.000034	0.000028
41.630000	-0.038861	0.006981	0.006784	0.006864	0.000029	0.000027
41.640000	-0.037953	0.006981	0.005472	0.005699	0.000025	0.000025
41.650000	-0.037131	0.014544	0.001970	0.007678	0.000020	0.000023
41.660000	-0.036334	0.000000	0.006363	0.006658	0.000045	0.000031
41.670000	-0.035549	0.000000	0.009179	0.012306	0.000068	0.000039
41.680000	-0.034739	0.002909	0.011649	0.009141	0.000074	0.000042
41.690000	-0.034040	0.021817	0.013647	0.026758	0.000191	0.000091
41.700000	-0.033365	0.021817	0.034703	0.049740	0.000248	0.000116
41.710000	-0.032678	0.010472	0.029473	0.030591	0.000207	0.000099
41.720000	-0.031942	0.010472	0.028071	0.030403	0.000177	0.000087
41.730000	-0.031268	0.004987	0.034331	0.044472	0.000191	0.000093
41.740000	-0.030630	0.004987	0.026957	0.010340	0.000088	0.000049
41.750000	-0.030029	0.004987	0.003785	0.000358	0.000020	0.000019
41.759000	-0.029452	0.000000	0.015702	0.024527	0.000054	0.000034
41.770000	-0.028888	0.000000	0.015574	0.003264	0.000077	0.000044
41.780000	-0.028373	0.000000	0.023597	0.027686	0.000071	0.000043
41.790000	-0.027833	0.000000	0.016063	0.015547	0.000066	0.000041
41.799000	-0.027269	0.004987	0.012527	0.011102	0.000058	0.000037
41.810000	-0.026606	0.004987	0.001809	0.003166	0.000024	0.000022
41.820000	-0.025969	0.004987	0.002877	0.001787	0.000002	0.000012
41.830000	-0.025306	0.005818	0.003714	0.003966	0.000011	0.000006
41.840000	-0.024656	0.005818	0.004077	0.004901	0.000020	0.000002
41.850000	-0.023945	0.006981	0.004131	0.006118	0.000019	0.000003
41.860000	-0.023307	0.006981	0.004486	0.004436	0.000019	0.000003
41.870000	-0.022644	0.002909	0.000770	0.003005	0.000016	0.000005
41.880000	-0.021970	0.002909	0.005000	0.005859	0.000014	0.000005
41.890000	-0.021209	0.002909	0.003103	0.004075	0.000013	0.000006
41.900000	-0.020522	0.006981	0.006275	0.004593	0.000013	0.000006
41.910000	-0.019872	0.002909	0.005551	0.006826	0.000011	0.000006
41.920000	-0.019210	0.002909	0.006665	0.006927	0.000013	0.000006
41.930000	-0.018510	0.002909	0.005995	0.005415	0.000014	0.000005
41.940000	-0.017873	0.006981	0.004433	0.003330	0.000014	0.000005
41.950000	-0.017222	0.006981	0.004481	0.004750	0.000014	0.000005
41.960000	-0.016572	0.002909	0.010441	0.017038	0.000014	0.000005
41.970000	-0.015824	0.002909	0.004327	0.006575	0.000013	0.000005
41.980000	-0.015137	0.004987	0.001124	0.001273	0.000015	0.000005
41.990000	-0.014462	0.004987	0.003557	0.003798	0.000018	0.000004
42.000000	-0.013825	0.004987	0.002911	0.002511	0.000019	0.000003
42.009000	-0.013211	0.004987	0.001391	0.001471	0.000023	0.000002
42.020000	-0.012512	0.017453	0.004402	0.010459	0.000042	0.000030
42.030000	-0.011862	0.017453	0.004720	0.002591	0.000086	0.000050
42.040000	-0.011187	0.019947	0.012987	0.017627	0.000134	0.000072
42.049000	-0.010525	0.027925	0.015161	0.002124	0.000255	0.000125
42.060000	-0.009850	0.027925	0.014595	0.015104	0.000333	0.000161
42.070000	-0.009286	0.030543	0.016275	0.018156	0.000344	0.000167
42.080000	-0.008820	0.030543	0.032346	0.030665	0.000350	0.000170
42.090000	-0.008415	0.030543	0.029309	0.023922	0.000334	0.000162
42.100000	-0.008084	0.030543	0.026316	0.020282	0.000234	0.000117
42.110000	-0.007875	0.030543	0.025457	0.024175	0.000171	0.000088
42.120000	-0.007740	0.039270	0.005037	0.006974	0.000176	0.000087
42.130000	-0.007716	0.026180	0.014886	0.013152	0.000129	0.000065
42.140000	-0.007728	0.026180	0.017718	0.017394	0.000099	0.000051
42.150000	-0.007740	0.034907	0.019673	0.010776	0.000111	0.000054
42.160000	-0.007814	0.039270	0.016541	0.041409	0.000163	0.000073
42.170000	-0.008022	0.039270	0.020112	0.024074	0.000131	0.000057
42.180000	-0.008439	0.039270	0.013607	0.029883	0.000169	0.000071
42.190000	-0.008918	0.039270	0.023027	0.014573	0.000200	0.000082
42.200000	-0.009494	0.039270	0.025998	0.025637	0.000195	0.000080
42.210000	-0.010169	0.030543	0.027901	0.027792	0.000129	0.000056
42.220000	-0.011028	0.030543	0.010145	0.009572	0.000077	0.000038
42.230000	-0.011935	0.027925	0.016741	0.018100	0.000038	0.000025
42.240000	-0.012941	0.014544	0.002801	0.002294	0.000090	0.000057
42.250000	-0.014009	0.014544	0.006716	0.015419	0.000106	0.000072
42.259000	-0.015113	0.010908	0.007009	0.015519	0.000153	0.000098
42.270000	-0.016388	0.009973	0.007919	0.027312	0.000181	0.000116
42.280000	-0.017603	0.009973	0.014174	0.010982	0.000191	0.000122
42.290000	-0.018829	0.013963	0.010321	0.009095	0.000111	0.000079
42.299000	-0.019982	-0.003491	0.011862	0.024256	0.000164	0.000104
42.310000	-0.021234	-0.003491	0.012582	0.023306	0.000168	0.000105
42.320000	-0.022387	0.010472	0.004317	0.008277	0.000167	0.000094
42.330000	-0.023515	0.010472	0.003061	0.002012	0.000184	0.000094
42.340000	-0.024619	0.000000	0.006403	0.006378	0.000186	0.000097
42.350000	-0.025711	0.000000	0.009585	0.009833	0.000090	0.000049
42.360000	-0.026680	0.000000	0.010050	0.009771	0.000039	0.000021
42.370000	-0.027661	0.000000	0.000709	0.000440	0.000013	0.000015
42.380000	-0.028630	-0.003491	0.001779	0.002011	0.000013	0.000009
42.390000	-0.029649	-0.003491	0.003579	0.003655	0.000020	0.000005
42.400000	-0.030519	-0.004987	0.003178	0.003034	0.000022	0.000004
42.410000	-0.031366	0.000000	0.006407	0.013826	0.000011	0.000007
42.420000	-0.032225	0.000000	0.006536	0.011139	0.000000	0.000010
42.430000	-0.033169	-0.008727	0.000849	0.006044	0.000006	0.000013
42.440000	-0.034015	-0.017453	0.002637	0.002690	0.000067	0.000042
42.450000	-0.034813	-0.017453	0.001163	0.005515	0.000103	0.000059
42.460000	-0.035586	-0.004987	0.008965	0.012771	0.000108	0.000061
42.470000	-0.036383	-0.004987	0.017741	0.016820	0.000112	0.000063
42.480000	-0.037094	-0.004987	0.008499	0.013448	0.000116	0.000063
42.490000	-0.037794	-0.004987	0.008245	0.016455	0.000065	0.000037
42.500000	-0.038481	-0.004987	0.012480	0.017926	0.000037	0.000022
42.509000	-0.039143	-0.012467	0.010123	0.010433	0.000027	0.000020
42.520000	-0.039818	-0.008727	0.001388	0.000862	0.000012	0.000015
42.530000	-0.040419	-0.008727	0.004926	0.005284	0.000000	0.000010
42.540000	-0.040983	-0.012467	0.002770	0.005175	0.000006	0.000008
42.549000	-0.041559	-0.012467	0.000696	0.002792	0.000013	0.000006
42.560000	-0.042210	-0.012467	0.001322	0.000422	0.000019	0.000004
42.570000	-0.042798	-0.014960	0.000788	0.002511	0.000014	0.000006
42.580000	-0.043387	-0.008727	0.004984	0.004296	0.000008	0.000008
42.590000	-0.043951	-0.008727	0.003468	0.003129	0.000006	0.000009
42.600000	-0.044516	-0.017453	0.006520	0.004515	0.000008	0.000015
42.610000	-0.044994	-0.017453	0.004839	0.001360	0.000018	0.000019
42.620000	-0.045448	-0.012467	0.003895	0.002057	0.000013	0.000017
42.630000	-0.045890	-0.013963	0.000667	0.000464	0.000007	0.000014
42.640000	-0.046356	-0.013963	0.002004	0.001862	0.000002	0.000012
42.650000	-0.046748	-0.008727	0.002443	0.001224	0.000001	0.000011
42.660000	-0.047129	-0.008727	0.004760	0.001077	0.000003	0.000010
42.670000	-0.047497	-0.008727	0.003857	0.004797	0.000002	0.000012
42.680000	-0.047889	-0.017453	0.005914	0.013305	0.000019	0.000019
42.690000	-0.048233	-0.017453	0.006271	0.008521	0.000030	0.000023
42.700000	-0.048576	-0.017453	0.005958	0.006319	0.000025	0.000021
42.710000	-0.048883	-0.008727	0.002476	0.000357	0.000030	0.000023
42.720000	-0.049202	-0.008727	0.003547	0.001514	0.000033	0.000025
42.730000	-0.049459	-0.017453	0.008464	0.005749	0.000029	0.000023
42.740000	-0.049705	-0.008727	0.015736	0.017471	0.000027	0.000022
42.750000	-0.049913	-0.008727	0.019785	0.023511	0.000026	0.000022
42.759000	-0.050122	-0.012467	0.016494	0.016273	0.000012	0.000016
42.770000	-0.050342	-0.008727	0.019641	0.021217	0.000007	0.000014
42.780000	-0.050539	-0.008727	0.017560	0.017230	0.000003	0.000010
42.790000	-0.050710	-0.017453	0.013205	0.011143	0.000011	0.000015
42.799000	-0.050894	-0.008727	0.004756	0.007718	0.000008	0.000014
42.810000	-0.051091	-0.008727	0.005022	0.000910	0.000010	0.000015
42.820000	-0.051262	-0.004987	0.002142	0.005349	0.000021	0.000020
42.830000	-0.051434	-0.012467	0.001807	0.002844	0.000023	0.000020
42.840000	-0.051581	-0.012467	0.000425	0.002161	0.000003	0.000012
42.850000	-0.051753	-0.012467	0.004040	0.001375	0.000001	0.000011
42.860000	-0.051913	-0.012467	0.002521	0.003881	0.000001	0.000011
42.870000	-0.052060	-0.008727	0.001608	0.000447	0.000012	0.000006
42.880000	-0.052195	-0.004987	0.000962	0.008075	0.000002	0.000010
42.890000	-0.052330	-0.004987	0.001930	0.008349	0.000004	0.000013
42.900000	-0.052440	-0.017453	0.005002	0.002604	0.000040	0.000027
42.910000	-0.052538	-0.012467	0.008861	0.012071	0.000041	0.000028
42.920000	-0.052636	-0.012467	0.008578	0.006594	0.000041	0.000028
42.930000	-0.052734	-0.008727	0.001397	0.001557	0.000029	0.000023
42.940000	-0.052808	-0.004987	0.003464	0.008122	0.000033	0.000024
42.950000	-0.052869	-0.004987	0.003695	0.008352	0.000003	0.000013
42.960000	-0.052918	-0.004987	0.014197	0.015885	0.000006	0.000014
42.970000	-0.052967	-0.004987	0.013425	0.012552	0.000007	0.000015
42.980000	-0.053004	-0.013963	0.015894	0.000822	0.000028	0.000023
42.990000	-0.053029	-0.017453	0.033708	0.027803	0.000057	0.000035
43.000000	-0.053066	-0.017453	0.006699	0.013870	0.000076	0.000043
43.009000	-0.053102	-0.017453	0.007137	0.017148	0.000090	0.000049
43.020000	-0.053115	-0.022440	0.006172	0.001986	0.000136	0.000068
43.030000	-0.053127	-0.022440	0.010392	0.016494	0.000146	0.000073
43.040000	-0.053127	-0.012467	0.029025	0.028005	0.000109	0.000058
43.049000	-0.053115	-0.017453	0.005321	0.004727	0.000084	0.000047
43.060000	-0.053102	-0.017453	0.009571	0.007555	0.000068	0.000039
43.070000	-0.053066	-0.017453	0.007040	0.006581	0.000022	0.000019
43.080000	-0.052955	-0.017453	0.008610	0.008212	0.000008	0.000005
43.090000	-0.052759	-0.012467	0.009715	0.017457	0.000007	0.000005
43.100000	-0.052415	-0.017453	0.009958	0.007100	0.000007	0.000005
43.110000	-0.052035	-0.017453	0.007395	0.005025	0.000007	0.000006
43.120000	-0.051618	-0.017453	0.010471	0.008822	0.000007	0.000006
43.130000	-0.051164	-0.008727	0.003677	0.011138	0.000009	0.000014
43.140000	-0.050674	-0.008727	0.001595	0.002277	0.000013	0.000017
43.150000	-0.050195	-0.012467	0.001443	0.001513	0.000010	0.000016
43.160000	-0.049692	0.000000	0.004119	0.005728	0.000071	0.000045
43.170000	-0.049177	0.000000	0.000889	0.001636	0.000106	0.000063
43.180000	-0.048613	-0.017453	0.016234	0.035319	0.000143	0.000074
43.190000	-0.048073	-0.004987	0.014279	0.021417	0.000137	0.000071
43.200000	-0.047546	-0.004987	0.011254	0.009937	0.000139	0.000072
43.210000	-0.047006	-0.003491	0.012521	0.016360	0.000079	0.000045
43.220000	-0.046417	-0.003491	0.006894	0.007701	0.000043	0.000027
43.230000	-0.045890	-0.008727	0.008089	0.008069	0.000003	0.000010
43.240000	-0.045399	0.000000	0.010116	0.008573	0.000003	0.000013
43.250000	-0.044921	0.000000	0.004680	0.005431	0.000006	0.000015
43.259000	-0.044467	0.000000	0.004288	0.003888	0.000005	0.000014
43.270000	-0.043976	-0.008727	0.005693	0.006040	0.000027	0.000022
43.280000	-0.043534	-0.008727	0.008093	0.001285	0.000036	0.000026
43.290000	-0.043105	0.000000	0.000936	0.005525	0.000031	0.000024
43.299000	-0.042651	0.000000	0.004783	0.004972	0.000028	0.000022
43.310000	-0.042148	0.000000	0.006453	0.006066	0.000027	0.000021
43.320000	-0.041694	0.000000	0.005783	0.005739	0.000003	0.000013
43.330000	-0.041228	0.000000	0.002577	0.002029	0.000015	0.000006
43.340000	-0.040774	0.000000	0.000387	0.000228	0.000020	0.000003
43.350000	-0.040296	-0.003491	0.000681	0.004828	0.000017	0.000004
43.360000	-0.039879	-0.003491	0.004306	0.015369	0.000014	0.000005
43.370000	-0.039486	0.000000	0.005705	0.006434	0.000015	0.000004
43.380000	-0.039082	0.000000	0.006193	0.006044	0.000015	0.000004
43.390000	-0.038652	0.000000	0.006247	0.005993	0.000015	0.000004
43.400000	-0.038247	-0.003491	0.005181	0.001699	0.000015	0.000004
43.410000	-0.037830	0.000000	0.003016	0.002407	0.000019	0.000003
43.420000	-0.037413	0.000000	0.003782	0.003586	0.000020	0.000003
43.430000	-0.036947	0.007480	0.011380	0.015383	0.000007	0.000014
43.440000	-0.036506	0.000000	0.013978	0.015171	0.000008	0.000015
43.450000	-0.036064	0.000000	0.017575	0.016955	0.000003	0.000013
43.460000	-0.035647	0.000000	0.018167	0.017130	0.000004	0.000013
43.470000	-0.035193	0.000000	0.019422	0.018995	0.000005	0.000013
43.480000	-0.034813	0.000000	0.004032	0.004728	0.000022	0.000001
43.490000	-0.034445	0.000000	0.002126	0.000606	0.000022	0.000001
43.500000	-0.034065	0.000000	0.000754	0.000587	0.000023	0.000001
43.509000	-0.033697	0.000000	0.000568	0.002113	0.000023	0.000001
43.520000	-0.033279	0.002909	0.001870	0.000390	0.000022	0.000002
43.530000	-0.032899	0.002909	0.001080	0.001016	0.000021	0.000002
43.540000	-0.032494	0.000000	0.001275	0.001936	0.000020	0.000002
43.549000	-0.032090	0.007480	0.006752	0.005916	0.000003	0.000010
43.560000	-0.031636	0.007480	0.003011	0.004717	0.000008	0.000015
43.570000	-0.031219	0.000000	0.002434	0.000563	0.000012	0.000016
43.580000	-0.030826	0.000000	0.003391	0.002576	0.000015	0.000017
43.590000	-0.030446	0.004987	0.000376	0.000849	0.000016	0.000018
43.600000	-0.030053	0.000000	0.000635	0.001607	0.000004	0.000012
43.610000	-0.029710	0.000000	0.005867	0.006590	0.000004	0.000009
43.620000	-0.029391	0.005818	0.008396	0.012224	0.000004	0.000009
43.630000	-0.029072	-0.003491	0.008280	0.000907	0.000010	0.000015
43.640000	-0.028704	-0.003491	0.010848	0.006850	0.000020	0.000019
43.650000	-0.028373	0.004987	0.005074	0.007812	0.000024	0.000021
43.660000	-0.028029	0.006981	0.000947	0.009789	0.000035	0.000026
43.670000	-0.027686	0.006981	0.002883	0.001370	0.000038	0.000027
43.680000	-0.027293	0.000000	0.003322	0.000109	0.000025	0.000021
43.690000	-0.026938	0.010472	0.010404	0.008087	0.000039	0.000028
43.700000	-0.026570	0.010472	0.018251	0.015007	0.000049	0.000032
43.710000	-0.026214	0.000000	0.011312	0.013816	0.000049	0.000032
43.720000	-0.025858	0.007480	0.018402	0.014308	0.000043	0.000029
43.730000	-0.025551	0.007480	0.021530	0.017974	0.000040	0.000028
43.740000	-0.025269	0.000000	0.017683	0.019962	0.000028	0.000023
43.750000	-0.025012	0.000000	0.006604	0.012879	0.000020	0.000019
43.759000	-0.024779	0.011636	0.001615	0.002216	0.000036	0.000026
43.770000	-0.024521	0.000000	0.004237	0.004730	0.000044	0.000029
43.780000	-0.024300	0.000000	0.004181	0.004222	0.000049	0.000031
43.790000	-0.024104	0.003491	0.011481	0.011559	0.000034	0.000025
43.799000	-0.023883	0.000000	0.014039	0.011389	0.000029	0.000023
43.810000	-0.023662	0.000000	0.003248	0.004889	0.000002	0.000012
43.820000	-0.023442	0.000000	0.000617	0.001130	0.000008	0.000008
43.830000	-0.023233	0.011636	0.008759	0.008388	0.000033	0.000025
43.840000	-0.023012	0.011636	0.006434	0.004394	0.000067	0.000039
43.850000	-0.022755	0.004987	0.002729	0.003149	0.000062	0.000037
43.860000	-0.022509	0.004987	0.005413	0.005281	0.000059	0.000035
43.870000	-0.022289	0.000000	0.004513	0.004645	0.000068	0.000039
43.880000	-0.022080	0.008727	0.004056	0.000426	0.000030	0.000023
43.890000	-0.021847	0.008727	0.013816	0.012241	0.000004	0.000012
43.900000	-0.021651	0.000000	0.025664	0.019016	0.000018	0.000018
43.910000	-0.021479	-0.003491	0.021860	0.022097	0.000047	0.000031
43.920000	-0.021319	-0.003491	0.021387	0.022082	0.000055	0.000035
43.930000	-0.021160	0.011636	0.015781	0.019950	0.000093	0.000050
43.940000	-0.021013	0.000000	0.001037	0.003014	0.000090	0.000049
43.950000	-0.020866	0.000000	0.008671	0.006800	0.000079	0.000044
43.960000	-0.020706	0.000000	0.004484	0.003749	0.000051	0.000032
43.970000	-0.020534	0.010472	0.012207	0.004211	0.000070	0.000039
43.980000	-0.020387	0.010472	0.021187	0.025510	0.000049	0.000031
43.990000	-0.020228	0.017453	0.021332	0.015690	0.000126	0.000064
44.000000	-0.020068	0.017453	0.025888	0.034170	0.000178	0.000087
44.009000	-0.019933	0.004987	0.025445	0.028838	0.000182	0.000088
44.020000	-0.019811	0.000000	0.027480	0.038968	0.000176	0.000086
44.030000	-0.019749	0.000000	0.032054	0.032653	0.000170	0.000084
44.040000	-0.019713	0.006981	0.026304	0.026906	0.000090	0.000049
44.049000	-0.019700	0.013963	0.025205	0.022771	0.000070	0.000039
44.060000	-0.019700	0.013963	0.022140	0.023090	0.000089	0.000047
44.070000	-0.019700	0.007480	0.012397	0.012620	0.000058	0.000034
44.080000	-0.019700	0.007480	0.000601	0.000696	0.000037	0.000025
44.090000	-0.019713	0.010472	0.000427	0.000457	0.000040	0.000026
44.100000	-0.019713	0.017453	0.010319	0.015693	0.000050	0.000030
44.110000	-0.019725	0.017453	0.004268	0.019684	0.000058	0.000033
44.120000	-0.019725	0.004987	0.015386	0.003358	0.000072	0.000040
44.130000	-0.019762	0.004987	0.015864	0.011514	0.000082	0.000044
44.140000	-0.019897	0.004987	0.017062	0.020531	0.000082	0.000045
44.150000	-0.020093	0.004987	0.004279	0.002992	0.000039	0.000027
44.160000	-0.020338	0.000000	0.008710	0.004675	0.000025	0.000023
44.170000	-0.020608	0.000000	0.001342	0.002834	0.000021	0.000023
44.180000	-0.020915	0.005818	0.003156	0.003704	0.000015	0.000019
44.190000	-0.021209	0.008727	0.016120	0.013912	0.000024	0.000022
44.200000	-0.021479	0.008727	0.011012	0.004588	0.000033	0.000025
44.210000	-0.021761	0.000000	0.017554	0.017695	0.000024	0.000020
44.220000	-0.022068	0.000000	0.019698	0.015993	0.000019	0.000017
44.230000	-0.022350	0.000000	0.016545	0.018840	0.000019	0.000018
44.240000	-0.022644	0.006981	0.012859	0.014642	0.000019	0.000018
44.250000	-0.022939	0.006981	0.001999	0.004531	0.000019	0.000018
44.259000	-0.023209	0.000000	0.006222	0.013260	0.000013	0.000015
44.270000	-0.023515	0.000000	0.007146	0.009149	0.000009	0.000014
44.280000	-0.023773	0.000000	0.005554	0.005997	0.000007	0.000013
44.290000	-0.024030	0.000000	0.009133	0.009354	0.000008	0.000008
44.299000	-0.024300	0.000000	0.000752	0.000623	0.000020	0.000003
44.310000	-0.024595	0.000000	0.000476	0.000149	0.000023	0.000002
44.320000	-0.024852	0.000000	0.000124	0.000686	0.000025	0.000001
44.330000	-0.025110	0.000000	0.000072	0.000082	0.000025	0.000000
44.340000	-0.025380	0.000000	0.000263	0.001315	0.000025	0.000000
44.350000	-0.025674	-0.004987	0.001325	0.002443	0.000017	0.000004
44.360000	-0.025932	-0.004987	0.006446	0.002349	0.000013	0.000006
44.370000	-0.026177	0.000000	0.008613	0.009205	0.000010	0.000007
44.380000	-0.026435	-0.008727	0.002005	0.000229	0.000008	0.000015
44.390000	-0.026705	-0.008727	0.009852	0.005650	0.000018	0.000020
44.400000	-0.026950	-0.004987	0.008207	0.008259	0.000011	0.000017
44.410000	-0.027171	0.000000	0.000887	0.004345	0.000020	0.000020
44.420000	-0.027379	0.000000	0.009528	0.013761	0.000026	0.000022
44.430000	-0.027588	-0.004987	0.003597	0.003578	0.000009	0.000015
44.440000	-0.027747	0.000000	0.018134	0.010220	0.000007	0.000013
44.450000	-0.027894	0.000000	0.019619	0.020311	0.000013	0.000015
44.460000	-0.028029	0.000000	0.013714	0.008960	0.000003	0.000012
44.470000	-0.028177	0.000000	0.008891	0.011021	0.000004	0.000009
44.480000	-0.028324	-0.008727	0.008585	0.009748	0.000017	0.000018
44.490000	-0.028483	-0.012467	0.010837	0.013352	0.000048	0.000032
44.500000	-0.028643	-0.012467	0.001755	0.002788	0.000069	0.000041
44.509000	-0.028802	-0.004987	0.004061	0.005563	0.000066	0.000040
44.520000	-0.028949	0.000000	0.003413	0.001786	0.000083	0.000046
44.530000	-0.029072	0.000000	0.002138	0.007875	0.000076	0.000043
44.540000	-0.029170	-0.008727	0.013001	0.008237	0.000044	0.000029
44.549000	-0.029256	-0.008727	0.001148	0.010238	0.000024	0.000020
44.560000	-0.029330	-0.008727	0.007484	0.007992	0.000026	0.000021
44.570000	-0.029391	-0.004987	0.008010	0.007134	0.000007	0.000014
44.580000	-0.029452	-0.004987	0.008906	0.006818	0.000006	0.000008
44.590000	-0.029489	0.000000	0.014364	0.012943	0.000003	0.000012
44.600000	-0.029514	0.000000	0.003522	0.001766	0.000008	0.000015
44.610000	-0.029538	0.000000	0.001104	0.004604	0.000012	0.000016
44.620000	-0.029550	0.000000	0.001283	0.000687	0.000015	0.000018
44.630000	-0.029563	0.000000	0.003676	0.001826	0.000018	0.000019
44.640000	-0.029599	0.000000	0.005782	0.008451	0.000002	0.000013
44.650000	-0.029636	-0.004987	0.009034	0.014809	0.000003	0.000010
