当前时刻	小车位置	摆杆偏角	残差范数	
36.180000	-0.034972	0.000000	0.001647
36.191000	-0.035524	0.000000	0.001665
36.201000	-0.036052	0.000000	0.001687
36.210000	-0.036591	-0.004987	0.003274
36.220000	-0.037107	-0.008727	0.006091
36.231000	-0.037659	-0.008727	0.004617
36.241000	-0.038162	0.000000	0.005371
36.250000	-0.038652	0.000000	0.004854
36.260000	-0.039155	0.000000	0.004349
36.271000	-0.039683	-0.004987	0.001108
36.281000	-0.040186	-0.004987	0.000631
36.290000	-0.040713	-0.012467	0.007695
36.300000	-0.041241	-0.008727	0.002264
36.310000	-0.041743	-0.008727	0.001486
36.321000	-0.042259	0.000000	0.007872
36.331000	-0.042700	0.000000	0.006797
36.340000	-0.043130	0.000000	0.005816
36.350000	-0.043547	-0.004987	0.000045
36.361000	-0.044001	-0.008727	0.003616
36.371000	-0.044418	-0.008727	0.002784
36.380000	-0.044859	0.000000	0.006683
36.390000	-0.045325	0.000000	0.005750
36.401000	-0.045828	0.000000	0.004923
36.411000	-0.046294	0.000000	0.004214
36.420000	-0.046761	0.000000	0.003623
36.430000	-0.047214	-0.008727	0.005581
36.441000	-0.047705	-0.004987	0.000655
36.451000	-0.048171	-0.004987	0.000274
36.460000	-0.048637	-0.012467	0.007376
36.470000	-0.049128	0.000000	0.006735
36.481000	-0.049668	0.000000	0.005906
36.491000	-0.050183	0.000000	0.005146
36.500000	-0.050686	0.000000	0.004474
36.510000	-0.051201	0.000000	0.003900
36.521000	-0.051778	-0.004987	0.001563
36.531000	-0.052281	-0.004987	0.001049
36.540000	-0.052796	-0.008727	0.004310
36.550000	-0.053299	0.000000	0.005518
36.560000	-0.053814	0.000000	0.004908
36.571000	-0.054403	0.000000	0.004359
36.581000	-0.054930	-0.004987	0.001105
36.590000	-0.055494	-0.004987	0.000611
36.600000	-0.056083	-0.012467	0.007642
36.611000	-0.056733	-0.012467	0.005909
36.621000	-0.057322	-0.012467	0.004414
36.630000	-0.057874	-0.014960	0.005653
36.640000	-0.058377	-0.014960	0.004184
36.651000	-0.058941	-0.004987	0.006991
36.661000	-0.059420	-0.008727	0.002413
36.670000	-0.059886	-0.008727	0.002264
36.680000	-0.060327	-0.012467	0.001673
36.691000	-0.060781	-0.008727	0.002559
36.701000	-0.061198	-0.008727	0.002278
36.710000	-0.061603	0.000000	0.010730
36.720000	-0.061971	-0.004987	0.003929
36.731000	-0.062339	-0.004987	0.003249
36.741000	-0.062683	-0.012467	0.004784
36.750000	-0.063014	-0.012467	0.003882
36.760000	-0.063357	-0.004987	0.004430
36.771000	-0.063750	0.000000	0.008796
36.781000	-0.064093	0.000000	0.007357
36.790000	-0.064461	-0.012467	0.006354
36.800000	-0.064817	0.000000	0.007313
36.810000	-0.065210	0.000000	0.006163
36.821000	-0.065651	0.000000	0.005180
36.831000	-0.066081	-0.017453	0.013088
36.840000	-0.066522	-0.017453	0.010613
36.850000	-0.066988	0.000000	0.009034
36.861000	-0.067479	0.000000	0.007789
36.871000	-0.067908	0.000000	0.006655
36.880000	-0.068301	-0.008727	0.003066
36.890000	-0.068706	-0.008727	0.002347
36.901000	-0.069159	0.000000	0.007034
36.911000	-0.069577	-0.004987	0.001059
36.920000	-0.069994	-0.004987	0.001092
36.930000	-0.070435	0.000000	0.006124
36.941000	-0.070938	0.000000	0.005281
36.951000	-0.071429	0.000000	0.004562
36.960000	-0.071919	0.000000	0.003968
36.970000	-0.072410	-0.017453	0.013962
36.981000	-0.072938	-0.017453	0.011200
36.991000	-0.073428	0.000000	0.008685
37.000000	-0.073919	0.000000	0.007630
37.010000	-0.074410	0.000000	0.006647
37.021000	-0.074913	-0.004987	0.000779
37.031000	-0.075403	-0.004987	0.000910
37.040000	-0.075918	-0.012467	0.006438
37.050000	-0.076446	-0.004987	0.002510
37.060000	-0.076973	-0.004987	0.002446
37.071000	-0.077538	0.000000	0.007352
37.081000	-0.078028	0.000000	0.006371
37.090000	-0.078507	0.000000	0.005514
37.100000	-0.078985	-0.004987	0.000212
37.111000	-0.079525	-0.012467	0.007380
37.121000	-0.080015	-0.012467	0.005740
37.130000	-0.080543	0.000000	0.008172
37.140000	-0.081107	0.000000	0.007166
37.151000	-0.081733	-0.012467	0.006213
37.161000	-0.082297	-0.004987	0.002706
37.170000	-0.082825	-0.004987	0.002620
37.180000	-0.083352	-0.008727	0.001215
37.191000	-0.083916	0.000000	0.008090
37.201000	-0.084431	0.000000	0.007018
37.210000	-0.084934	0.000000	0.006076
37.220000	-0.085474	-0.004987	0.000294
37.231000	-0.086075	-0.004987	0.000517
37.241000	-0.086652	-0.012467	0.006723
37.250000	-0.087265	-0.012467	0.005145
37.260000	-0.087866	-0.012467	0.003763
37.271000	-0.088492	-0.004987	0.004892
37.281000	-0.089044	-0.004987	0.004521
37.290000	-0.089583	0.000000	0.009128
37.300000	-0.090123	0.000000	0.007869
37.310000	-0.090651	0.000000	0.006763
37.321000	-0.091252	-0.004987	0.000835
37.331000	-0.091841	-0.008727	0.002790
37.340000	-0.092454	-0.008727	0.001969
37.350000	-0.093043	-0.008727	0.001224
37.361000	-0.093705	-0.017453	0.009294
37.371000	-0.094294	-0.017453	0.007168
37.380000	-0.094858	-0.017453	0.005349
37.390000	-0.095435	-0.017453	0.003837
37.401000	-0.096048	-0.017453	0.002622
37.411000	-0.096600	-0.008727	0.007075
37.420000	-0.097115	-0.008727	0.006239
37.430000	-0.097594	-0.008727	0.005418
37.441000	-0.098060	-0.017453	0.004089
37.451000	-0.098428	-0.017453	0.003205
37.460000	-0.098783	-0.022440	0.007430
37.470000	-0.099115	0.000000	0.016540
37.481000	-0.099458	0.000000	0.013804
37.491000	-0.099740	-0.008727	0.002652
37.500000	-0.100035	-0.017453	0.006598
37.510000	-0.100317	-0.017453	0.005424
37.521000	-0.100648	0.000000	0.013105
37.531000	-0.100955	0.000000	0.010915
37.540000	-0.101261	-0.013575	0.004571
37.550000	-0.101593	0.000000	0.009830
37.560000	-0.101924	0.000000	0.008173
37.571000	-0.102316	-0.008727	0.001959
37.581000	-0.102684	-0.008727	0.001545
37.590000	-0.103040	-0.008727	0.001116
37.600000	-0.103420	0.000000	0.008049
37.611000	-0.103850	0.000000	0.006878
37.621000	-0.104254	-0.012467	0.006590
37.630000	-0.104647	0.000000	0.007285
37.640000	-0.105076	0.000000	0.006312
37.651000	-0.105567	-0.004987	0.000494
37.661000	-0.106045	0.000000	0.005677
37.670000	-0.106536	0.000000	0.004995
37.680000	-0.107051	-0.004987	0.000555
37.691000	-0.107665	-0.022440	0.017563
37.701000	-0.108229	-0.022440	0.014005
37.710000	-0.108781	0.000000	0.011537
37.720000	-0.109296	-0.004987	0.005150
37.731000	-0.109836	-0.004987	0.004725
37.741000	-0.110326	-0.008727	0.000580
37.750000	-0.110793	-0.008727	0.000845
37.760000	-0.111271	-0.017453	0.007659
37.771000	-0.111798	-0.008727	0.002821
37.781000	-0.112301	-0.008727	0.002754
37.790000	-0.112780	-0.008727	0.002647
37.800000	-0.113234	-0.008727	0.002520
37.810000	-0.113663	-0.008727	0.002386
37.821000	-0.114080	-0.022440	0.011458
37.831000	-0.114473	-0.012467	0.000856
37.840000	-0.114853	-0.012467	0.001088
37.850000	-0.115221	-0.008727	0.004973
37.861000	-0.115601	-0.017453	0.004345
37.871000	-0.115932	-0.017453	0.003332
37.880000	-0.116263	-0.004987	0.009992
37.890000	-0.116582	-0.004987	0.008460
37.901000	-0.116914	-0.017453	0.005381
37.911000	-0.117196	-0.008727	0.004392
37.920000	-0.117478	-0.008727	0.003757
37.930000	-0.117748	-0.017453	0.005523
37.941000	-0.118042	-0.008727	0.004302
37.951000	-0.118287	-0.008727	0.003705
37.960000	-0.118533	-0.017453	0.005548
37.970000	-0.118741	-0.008727	0.004294
37.981000	-0.118987	-0.008727	0.003704
37.991000	-0.119195	-0.017453	0.005548
38.000000	-0.119391	-0.008727	0.004290
38.010000	-0.119588	-0.008727	0.003694
38.021000	-0.119796	-0.004987	0.006899
38.031000	-0.119980	-0.004987	0.005764
38.040000	-0.120164	-0.022440	0.012663
38.050000	-0.120348	-0.008727	0.003371
38.060000	-0.120520	-0.008727	0.002959
38.071000	-0.120716	0.000000	0.011310
38.081000	-0.120900	-0.017453	0.008039
38.090000	-0.121072	-0.017453	0.006545
38.100000	-0.121256	-0.008727	0.003515
38.111000	-0.121452	0.000000	0.011829
38.121000	-0.121624	0.000000	0.009875
38.130000	-0.121796	-0.017453	0.009281
38.140000	-0.121967	-0.017453	0.007592
38.151000	-0.122151	-0.012467	0.001085
38.161000	-0.122335	-0.013575	0.001764
38.170000	-0.122507	-0.013575	0.001222
38.180000	-0.122654	-0.004987	0.007809
38.191000	-0.122802	-0.012467	0.000875
38.201000	-0.122912	-0.012467	0.000604
38.210000	-0.123010	-0.012467	0.000373
38.220000	-0.123084	-0.012467	0.000181
38.231000	-0.123145	-0.008727	0.003716
38.241000	-0.123194	-0.004987	0.006901
38.250000	-0.123243	0.000000	0.010722
38.260000	-0.123268	0.000000	0.008817
38.271000	-0.123292	-0.004987	0.002211
38.281000	-0.123329	-0.004987	0.001765
38.290000	-0.123378	-0.012467	0.006038
38.300000	-0.123452	-0.017453	0.009882
38.310000	-0.123550	-0.017453	0.007942
38.321000	-0.123673	-0.017453	0.006246
38.331000	-0.123783	-0.012467	0.000180
38.340000	-0.123857	-0.012467	0.000472
38.350000	-0.123906	-0.008727	0.004370
38.361000	-0.123930	-0.013575	0.001089
38.371000	-0.123930	-0.013575	0.000795
38.380000	-0.123930	-0.013575	0.000581
38.390000	-0.123930	-0.013575	0.000440
38.401000	-0.123918	-0.008727	0.004598
38.411000	-0.123906	-0.008727	0.003806
38.420000	-0.123906	-0.008727	0.003101
38.430000	-0.123881	-0.008727	0.002489
38.441000	-0.123832	-0.008727	0.001972
38.451000	-0.123734	-0.008727	0.001547
38.460000	-0.123623	-0.008727	0.001214
38.470000	-0.123489	-0.008727	0.000964
38.481000	-0.123329	-0.008727	0.000790
38.491000	-0.123194	-0.013575	0.004225
38.500000	-0.123047	-0.013575	0.003457
38.510000	-0.122912	-0.017453	0.006649
38.521000	-0.122765	-0.014960	0.002878
38.531000	-0.122605	-0.014960	0.002242
38.540000	-0.122421	-0.004987	0.008233
38.550000	-0.122201	-0.004987	0.006822
38.560000	-0.121943	-0.004987	0.005548
38.571000	-0.121649	-0.013575	0.004155
38.581000	-0.121366	-0.022440	0.012428
38.590000	-0.121072	-0.022440	0.010293
38.600000	-0.120765	0.000000	0.014003
38.611000	-0.120422	-0.008727	0.002814
38.621000	-0.120103	-0.008727	0.002176
38.630000	-0.119759	-0.017453	0.007110
38.640000	-0.119416	-0.017453	0.006021
38.651000	-0.119011	0.000000	0.012389
38.661000	-0.118631	-0.012467	0.002397
38.670000	-0.118226	-0.012467	0.002198
38.680000	-0.117797	0.000000	0.010463
38.691000	-0.117306	-0.012467	0.004062
38.701000	-0.116840	-0.012467	0.003604
38.710000	-0.116386	0.000000	0.009303
38.720000	-0.115895	0.000000	0.007467
38.731000	-0.115356	-0.008727	0.002850
38.741000	-0.114890	-0.004987	0.001144
38.750000	-0.114436	-0.004987	0.000741
38.760000	-0.114019	0.000000	0.005403
38.771000	-0.113553	-0.008727	0.004453
38.781000	-0.113135	-0.008727	0.003827
38.790000	-0.112718	-0.004987	0.000503
38.800000	-0.112314	0.000000	0.005347
38.810000	-0.111909	0.000000	0.004333
38.821000	-0.111430	-0.008727	0.005267
38.831000	-0.111001	0.000000	0.004295
38.840000	-0.110572	0.000000	0.003487
38.850000	-0.110155	0.000000	0.002797
38.861000	-0.109725	0.000000	0.002224
38.871000	-0.109345	-0.008727	0.006967
38.880000	-0.108977	0.000000	0.002960
38.890000	-0.108621	0.000000	0.002470
38.901000	-0.108241	0.000000	0.002048
38.911000	-0.107898	0.000000	0.001695
38.920000	-0.107554	0.000000	0.001409
38.930000	-0.107211	0.000000	0.001182
38.941000	-0.106843	-0.008727	0.007717
38.951000	-0.106499	-0.008727	0.006277
38.960000	-0.106168	0.000000	0.003714
38.970000	-0.105825	0.000000	0.003227
38.981000	-0.105444	-0.003491	0.000725
38.991000	-0.105101	0.000000	0.002972
39.000000	-0.104757	0.000000	0.002519
39.010000	-0.104438	0.000000	0.002119
39.021000	-0.104070	-0.012467	0.010692
39.031000	-0.103739	-0.012467	0.008742
39.040000	-0.103408	0.000000	0.005427
39.050000	-0.103077	-0.008727	0.004099
39.060000	-0.102721	-0.008727	0.003283
39.071000	-0.102292	-0.004987	0.001143
39.081000	-0.101887	0.000000	0.005999
39.090000	-0.101458	0.000000	0.004949
39.100000	-0.101004	-0.012467	0.008460
39.111000	-0.100476	0.000000	0.005426
39.121000	-0.099986	0.000000	0.004433
39.130000	-0.099495	-0.012467	0.008913
39.140000	-0.099029	-0.012467	0.007432
39.151000	-0.098526	-0.008727	0.002391
39.161000	-0.098047	0.000000	0.006771
39.170000	-0.097557	0.000000	0.005538
39.180000	-0.097029	0.000000	0.004427
39.191000	-0.096428	-0.012467	0.009009
39.201000	-0.095864	-0.012467	0.007596
39.210000	-0.095275	-0.004987	0.001140
39.220000	-0.094699	0.000000	0.005858
39.231000	-0.094061	0.000000	0.004696
39.241000	-0.093497	0.000000	0.003666
39.250000	-0.092920	0.000000	0.002781
39.260000	-0.092331	0.000000	0.002040
39.271000	-0.091693	0.000000	0.001438
39.281000	-0.091117	0.000000	0.000959
39.290000	-0.090516	-0.008727	0.008143
39.300000	-0.089915	0.000000	0.001876
39.310000	-0.089350	0.000000	0.001461
39.321000	-0.088762	-0.004987	0.003887
39.331000	-0.088246	-0.004987	0.003293
39.340000	-0.087719	-0.004987	0.002769
39.350000	-0.087179	0.000000	0.002669
39.361000	-0.086590	0.000000	0.002147
39.371000	-0.086014	0.000000	0.001673
39.380000	-0.085425	-0.008727	0.007471
39.390000	-0.084824	-0.008727	0.006261
39.401000	-0.084186	0.000000	0.003524
39.411000	-0.083610	0.000000	0.002855
39.420000	-0.083033	0.000000	0.002239
39.430000	-0.082444	0.000000	0.001690
39.441000	-0.081770	0.000000	0.001212
39.451000	-0.081156	0.000000	0.000813
39.460000	-0.080506	0.000000	0.000487
39.470000	-0.079868	0.000000	0.000231
39.481000	-0.079169	0.000000	0.000135
39.491000	-0.078568	0.000000	0.000161
39.500000	-0.077991	0.000000	0.000250
39.510000	-0.077403	0.000000	0.000331
39.521000	-0.076765	0.000000	0.000390
39.531000	-0.076176	0.000000	0.000426
39.540000	-0.075563	0.000000	0.000450
39.550000	-0.074962	0.000000	0.000463
39.560000	-0.074348	0.000000	0.000470
39.571000	-0.073686	0.000000	0.000477
39.581000	-0.073109	0.000000	0.000473
39.590000	-0.072533	0.000000	0.000474
39.600000	-0.071969	0.000000	0.000480
39.611000	-0.071331	0.000000	0.000477
39.621000	-0.070730	0.000000	0.000480
39.630000	-0.070092	0.000000	0.000483
39.640000	-0.069454	0.000000	0.000488
39.651000	-0.068767	0.000000	0.000500
39.661000	-0.068178	0.000000	0.000503
39.670000	-0.067589	0.000000	0.000515
39.680000	-0.066988	0.000000	0.000529
39.691000	-0.066326	0.000000	0.000539
39.701000	-0.065737	0.000000	0.000556
39.710000	-0.065087	0.000000	0.000569
39.720000	-0.064437	0.000000	0.000582
39.731000	-0.063713	0.000000	0.000602
39.741000	-0.063100	0.000000	0.000613
39.750000	-0.062499	0.000000	0.000630
39.760000	-0.061885	0.000000	0.000650
39.771000	-0.061198	0.000000	0.000663
39.781000	-0.060548	0.000000	0.000680
39.790000	-0.059874	0.000000	0.000697
39.800000	-0.059223	0.000000	0.000714
39.810000	-0.058537	0.000000	0.000731
39.821000	-0.057825	0.000000	0.000749
39.831000	-0.057187	0.000000	0.000766
39.840000	-0.056537	0.000000	0.000786
39.850000	-0.055899	0.000000	0.000807
39.861000	-0.055151	0.004363	0.003541
39.871000	-0.054452	0.004363	0.002739
39.880000	-0.053753	0.010472	0.008152
39.890000	-0.053078	0.010472	0.006469
39.901000	-0.052391	0.004363	0.001073
39.911000	-0.051765	0.008727	0.003209
39.920000	-0.051152	0.008727	0.002426
39.930000	-0.050551	0.007480	0.000568
39.941000	-0.049925	0.013963	0.006790
39.951000	-0.049349	0.013963	0.005471
39.960000	-0.048797	0.013963	0.004381
39.970000	-0.048306	0.006981	0.003487
39.981000	-0.047828	0.006981	0.002917
39.991000	-0.047435	0.002909	0.006413
40.000000	-0.047067	0.002909	0.005141
40.010000	-0.046724	0.000000	0.006925
40.021000	-0.046356	0.000000	0.005439
40.031000	-0.046037	0.000000	0.004185
40.040000	-0.045706	0.013963	0.010818
40.050000	-0.045338	0.000000	0.004829
40.060000	-0.044957	0.000000	0.003844
40.071000	-0.044516	0.004987	0.001990
40.081000	-0.044111	-0.003491	0.006697
40.090000	-0.043706	-0.003491	0.005394
40.100000	-0.043314	0.000000	0.000816
40.111000	-0.042872	0.014544	0.014022
40.121000	-0.042455	0.014544	0.011593
40.130000	-0.042038	0.000000	0.005104
40.140000	-0.041596	0.000000	0.004339
40.151000	-0.041130	0.007480	0.003861
40.161000	-0.040713	0.000000	0.004311
40.170000	-0.040284	0.000000	0.003561
40.180000	-0.039867	0.000000	0.002892
40.191000	-0.039401	0.013963	0.011648
40.201000	-0.038971	0.013963	0.009625
40.210000	-0.038554	0.000000	0.006115
40.220000	-0.038162	0.010472	0.005353
40.231000	-0.037769	0.010472	0.004391
40.241000	-0.037426	0.002909	0.003986
40.250000	-0.037107	0.002909	0.003293
40.260000	-0.036800	0.000000	0.005554
40.271000	-0.036481	0.000000	0.004452
40.281000	-0.036199	0.000000	0.003497
40.290000	-0.035917	0.000000	0.002692
40.300000	-0.035635	0.002909	0.000884
40.310000	-0.035340	0.002909	0.000892
40.321000	-0.034985	0.004987	0.002917
40.331000	-0.034653	0.000000	0.002519
40.340000	-0.034310	0.000000	0.002035
40.350000	-0.033954	0.019947	0.018321
40.361000	-0.033562	0.019947	0.015079
40.371000	-0.033218	0.004987	0.002706
40.380000	-0.032911	0.027925	0.020530
40.390000	-0.032629	0.027925	0.016776
40.401000	-0.032359	0.008727	0.005604
40.411000	-0.032188	0.002909	0.010578
40.420000	-0.032065	0.002909	0.008632
40.430000	-0.032004	0.017453	0.007725
40.441000	-0.031991	0.004987	0.005752
40.451000	-0.032004	0.004987	0.004380
40.460000	-0.032004	0.000000	0.008158
40.470000	-0.032004	0.002909	0.003320
40.481000	-0.032004	0.002909	0.002206
40.491000	-0.032016	0.002909	0.001308
40.500000	-0.032016	0.002909	0.000611
40.510000	-0.032016	0.002909	0.000163
40.521000	-0.032016	0.002909	0.000382
40.531000	-0.032016	0.002909	0.000651
40.540000	-0.032016	0.002909	0.000837
40.550000	-0.032016	0.002909	0.000954
40.560000	-0.032016	0.002909	0.001019
40.571000	-0.032016	0.002909	0.001046
40.581000	-0.032016	0.000000	0.001887
40.590000	-0.032016	0.000000	0.001373
40.600000	-0.032016	0.000000	0.000938
40.611000	-0.032016	0.004987	0.004424
40.621000	-0.032016	0.004987	0.003822
40.630000	-0.032016	0.004987	0.003280
40.640000	-0.032016	0.004987	0.002809
40.651000	-0.032016	0.004987	0.002414
40.661000	-0.032016	0.009973	0.007079
40.670000	-0.032016	0.009973	0.005933
40.680000	-0.032016	0.023271	0.018266
40.691000	-0.032016	0.026180	0.018003
40.701000	-0.032041	0.026180	0.014798
40.710000	-0.032114	0.020362	0.006335
40.720000	-0.032274	0.014544	0.000825
40.731000	-0.032556	0.014544	0.000625
40.741000	-0.032911	0.000000	0.014483
40.750000	-0.033341	0.000000	0.011408
40.760000	-0.033844	0.017453	0.008796
40.771000	-0.034457	0.031416	0.021998
40.781000	-0.035046	0.031416	0.018783
40.790000	-0.035671	0.017453	0.002024
40.800000	-0.036346	0.008727	0.006559
40.810000	-0.037058	0.008727	0.004752
40.821000	-0.037879	0.004987	0.006838
40.831000	-0.038640	0.004987	0.004699
40.840000	-0.039474	0.004987	0.002852
40.850000	-0.040357	0.021817	0.015538
40.861000	-0.041375	0.004987	0.003048
40.871000	-0.042295	0.004987	0.001620
40.880000	-0.043179	0.014544	0.009201
40.890000	-0.044086	0.014544	0.008516
40.901000	-0.045092	0.000000	0.006671
40.911000	-0.046074	0.017453	0.012829
40.920000	-0.047079	0.017453	0.011473
40.930000	-0.048073	0.017453	0.010270
40.941000	-0.049140	0.000000	0.008211
40.951000	-0.050171	0.000000	0.005929
40.960000	-0.051287	0.008727	0.004834
40.970000	-0.052440	0.000000	0.003702
40.981000	-0.053679	0.000000	0.002009
40.991000	-0.054807	0.013963	0.013389
41.000000	-0.055985	0.000000	0.001892
41.010000	-0.057199	0.000000	0.000597
41.021000	-0.058512	0.000000	0.000530
41.031000	-0.059653	0.000000	0.001425
41.040000	-0.060843	0.002909	0.005079
41.050000	-0.062094	0.005818	0.008059
41.060000	-0.063345	0.005818	0.007548
