当前时刻	小车位置	摆杆偏角	指标11	指标12	指标2	估计误差能量	
44.250000	-0.060401	0.017453	0.000059	0.000054	0.000221	0.000100
44.259000	-0.060732	0.017453	0.000001	0.000015	0.000085	0.000045
44.269000	-0.061125	0.017453	0.000010	0.000017	0.000010	0.000005
44.279000	-0.061591	0.021817	0.000003	0.000007	0.000001	0.000008
44.290000	-0.062143	0.002909	0.000006	0.000013	0.000076	0.000044
44.299000	-0.062683	0.002909	0.000017	0.000009	0.000118	0.000066
44.309000	-0.063259	0.000000	0.000009	0.000067	0.000162	0.000089
44.319000	-0.063860	0.008727	0.000010	0.000003	0.000161	0.000089
44.330000	-0.064535	0.008727	0.000005	0.000005	0.000143	0.000082
44.339000	-0.065161	0.000000	0.000006	0.000016	0.000083	0.000055
44.349000	-0.065823	0.000000	0.000008	0.000018	0.000047	0.000038
44.359000	-0.066485	0.000000	0.000017	0.000006	0.000005	0.000016
44.370000	-0.067197	0.013963	0.000045	0.000054	0.000088	0.000046
44.380000	-0.067786	0.004987	0.000058	0.000061	0.000089	0.000047
44.389000	-0.068338	0.004987	0.000042	0.000050	0.000079	0.000039
44.399000	-0.068890	0.000000	0.000039	0.000035	0.000073	0.000036
44.410000	-0.069503	0.000000	0.000030	0.000032	0.000071	0.000035
44.420000	-0.070067	0.000000	0.000004	0.000005	0.000014	0.000004
44.429000	-0.070644	-0.003491	0.000021	0.000021	0.000015	0.000006
44.439000	-0.071257	-0.003491	0.000006	0.000005	0.000019	0.000006
44.450000	-0.071919	0.000000	0.000004	0.000005	0.000016	0.000005
44.460000	-0.072496	0.000000	0.000005	0.000020	0.000012	0.000006
44.469000	-0.073036	0.000000	0.000003	0.000012	0.000007	0.000007
44.479000	-0.073551	0.000000	0.000005	0.000006	0.000006	0.000006
44.489000	-0.074066	-0.004987	0.000005	0.000006	0.000006	0.000006
44.500000	-0.074643	-0.004987	0.000003	0.000002	0.000009	0.000006
44.509000	-0.075182	-0.008727	0.000005	0.000007	0.000006	0.000009
44.519000	-0.075747	0.000000	0.000001	0.000004	0.000006	0.000013
44.529000	-0.076299	0.000000	0.000000	0.000018	0.000015	0.000017
44.540000	-0.076912	0.000000	0.000014	0.000032	0.000026	0.000020
44.549000	-0.077439	0.000000	0.000008	0.000046	0.000035	0.000023
44.559000	-0.077955	-0.008727	0.000053	0.000055	0.000037	0.000024
44.569000	-0.078470	0.000000	0.000070	0.000060	0.000034	0.000023
44.580000	-0.079010	0.000000	0.000074	0.000049	0.000031	0.000022
44.589000	-0.079513	-0.004987	0.000067	0.000067	0.000019	0.000018
44.599000	-0.080040	-0.013575	0.000127	0.000137	0.000045	0.000031
44.609000	-0.080592	-0.013575	0.000061	0.000080	0.000056	0.000036
44.620000	-0.081193	-0.017453	0.000026	0.000020	0.000080	0.000049
44.630000	-0.081770	-0.004987	0.000007	0.000021	0.000084	0.000051
44.639000	-0.082322	-0.004987	0.000023	0.000001	0.000098	0.000055
44.649000	-0.082812	-0.004987	0.000055	0.000079	0.000073	0.000042
44.660000	-0.083315	-0.004987	0.000022	0.000017	0.000060	0.000035
44.670000	-0.083720	-0.008727	0.000008	0.000008	0.000023	0.000017
44.679000	-0.084137	-0.012467	0.000016	0.000014	0.000013	0.000015
44.689000	-0.084554	-0.012467	0.000005	0.000006	0.000003	0.000012
44.700000	-0.085008	-0.008727	0.000012	0.000003	0.000006	0.000008
44.710000	-0.085425	-0.008727	0.000012	0.000008	0.000013	0.000006
44.719000	-0.085818	-0.008727	0.000019	0.000014	0.000012	0.000006
44.729000	-0.086235	-0.012467	0.000026	0.000020	0.000016	0.000004
44.739000	-0.086639	-0.012467	0.000020	0.000020	0.000018	0.000003
44.750000	-0.087069	-0.012467	0.000019	0.000018	0.000019	0.000003
44.759000	-0.087425	-0.008727	0.000018	0.000014	0.000016	0.000004
44.769000	-0.087743	-0.008727	0.000033	0.000012	0.000014	0.000005
44.779000	-0.088062	-0.008727	0.000034	0.000036	0.000012	0.000005
44.790000	-0.088381	-0.013575	0.000024	0.000011	0.000010	0.000006
44.799000	-0.088663	-0.013575	0.000026	0.000017	0.000009	0.000007
44.809000	-0.088933	-0.017453	0.000007	0.000005	0.000000	0.000011
44.819000	-0.089179	-0.008727	0.000009	0.000016	0.000006	0.000013
44.830000	-0.089461	-0.008727	0.000013	0.000011	0.000010	0.000015
44.839000	-0.089694	-0.017453	0.000001	0.000028	0.000021	0.000020
44.849000	-0.089915	-0.013575	0.000002	0.000002	0.000019	0.000019
44.859000	-0.090123	-0.013575	0.000007	0.000007	0.000005	0.000013
44.870000	-0.090332	-0.012467	0.000003	0.000010	0.000004	0.000009
44.880000	-0.090503	-0.012467	0.000003	0.000004	0.000011	0.000007
44.889000	-0.090663	-0.012467	0.000002	0.000006	0.000024	0.000001
44.899000	-0.090810	-0.008727	0.000017	0.000017	0.000016	0.000004
44.910000	-0.090933	-0.008727	0.000027	0.000028	0.000010	0.000007
44.920000	-0.091031	-0.008727	0.000032	0.000018	0.000006	0.000008
44.929000	-0.091129	-0.017453	0.000016	0.000050	0.000013	0.000016
44.939000	-0.091203	-0.017453	0.000013	0.000009	0.000026	0.000022
44.950000	-0.091289	-0.008727	0.000000	0.000014	0.000026	0.000022
44.960000	-0.091350	-0.004987	0.000034	0.000049	0.000046	0.000030
44.969000	-0.091411	-0.004987	0.000031	0.000036	0.000059	0.000036
44.979000	-0.091448	-0.008727	0.000021	0.000025	0.000040	0.000028
44.989000	-0.091485	-0.012467	0.000009	0.000008	0.000030	0.000024
45.000000	-0.091522	-0.012467	0.000024	0.000037	0.000025	0.000021
45.009000	-0.091546	-0.017453	0.000012	0.000043	0.000023	0.000021
45.019000	-0.091571	-0.012467	0.000007	0.000008	0.000006	0.000013
45.029000	-0.091607	-0.012467	0.000011	0.000012	0.000006	0.000013
45.040000	-0.091620	-0.012467	0.000003	0.000000	0.000002	0.000012
45.049000	-0.091620	-0.012467	0.000011	0.000012	0.000001	0.000010
45.059000	-0.091620	-0.012467	0.000001	0.000002	0.000025	0.000000
45.069000	-0.091620	-0.008727	0.000011	0.000036	0.000019	0.000003
45.080000	-0.091607	-0.008727	0.000015	0.000024	0.000016	0.000004
45.089000	-0.091607	-0.013575	0.000007	0.000010	0.000012	0.000005
45.099000	-0.091595	-0.008727	0.000008	0.000009	0.000009	0.000007
45.109000	-0.091583	-0.008727	0.000007	0.000009	0.000007	0.000008
45.120000	-0.091546	-0.008727	0.000015	0.000017	0.000012	0.000006
45.130000	-0.091473	-0.008727	0.000016	0.000015	0.000015	0.000004
45.139000	-0.091374	-0.008727	0.000005	0.000004	0.000018	0.000003
45.149000	-0.091252	-0.008727	0.000007	0.000005	0.000021	0.000002
45.160000	-0.091092	-0.008727	0.000004	0.000004	0.000023	0.000001
45.170000	-0.090945	-0.008727	0.000006	0.000006	0.000024	0.000001
45.179000	-0.090786	-0.012467	0.000034	0.000057	0.000018	0.000003
45.189000	-0.090626	-0.012467	0.000040	0.000035	0.000014	0.000005
45.200000	-0.090454	-0.017453	0.000016	0.000025	0.000013	0.000016
45.210000	-0.090283	-0.008727	0.000027	0.000021	0.000016	0.000017
45.219000	-0.090099	-0.008727	0.000037	0.000033	0.000018	0.000018
45.229000	-0.089902	0.000000	0.000082	0.000190	0.000062	0.000037
45.239000	-0.089669	-0.008727	0.000073	0.000074	0.000058	0.000035
45.250000	-0.089412	-0.008727	0.000098	0.000096	0.000031	0.000024
45.259000	-0.089166	-0.017453	0.000089	0.000125	0.000068	0.000039
45.269000	-0.088921	-0.017453	0.000085	0.000113	0.000095	0.000050
45.279000	-0.088676	0.000000	0.000026	0.000047	0.000101	0.000053
45.290000	-0.088381	0.000000	0.000009	0.000014	0.000139	0.000070
45.299000	-0.088099	0.000000	0.000009	0.000005	0.000164	0.000081
45.309000	-0.087817	-0.008727	0.000008	0.000011	0.000128	0.000066
45.319000	-0.087510	-0.004987	0.000012	0.000012	0.000100	0.000054
45.330000	-0.087204	-0.004987	0.000028	0.000028	0.000042	0.000030
45.339000	-0.086909	0.000000	0.000015	0.000016	0.000017	0.000019
45.349000	-0.086627	-0.012467	0.000030	0.000044	0.000025	0.000021
45.359000	-0.086357	-0.012467	0.000005	0.000038	0.000044	0.000029
45.370000	-0.086063	0.000000	0.000017	0.000017	0.000064	0.000038
45.380000	-0.085781	-0.012467	0.000007	0.000022	0.000087	0.000047
45.389000	-0.085499	-0.012467	0.000040	0.000064	0.000090	0.000048
45.399000	-0.085192	0.000000	0.000042	0.000027	0.000085	0.000046
45.410000	-0.084861	0.000000	0.000023	0.000045	0.000082	0.000045
45.420000	-0.084554	-0.004987	0.000003	0.000003	0.000060	0.000036
45.429000	-0.084235	-0.003491	0.000020	0.000021	0.000038	0.000027
45.439000	-0.083929	-0.003491	0.000027	0.000022	0.000023	0.000021
45.450000	-0.083573	-0.004987	0.000030	0.000028	0.000005	0.000009
45.460000	-0.083266	-0.008727	0.000010	0.000011	0.000014	0.000005
45.469000	-0.082959	-0.008727	0.000002	0.000018	0.000008	0.000008
45.479000	-0.082653	0.000000	0.000015	0.000016	0.000006	0.000013
45.489000	-0.082334	-0.008727	0.000008	0.000030	0.000014	0.000016
45.500000	-0.081978	-0.008727	0.000007	0.000018	0.000020	0.000019
45.509000	-0.081635	0.000000	0.000027	0.000034	0.000026	0.000022
45.519000	-0.081303	0.000000	0.000014	0.000009	0.000030	0.000023
45.529000	-0.080935	-0.008727	0.000004	0.000024	0.000027	0.000022
45.540000	-0.080531	0.000000	0.000030	0.000003	0.000028	0.000023
45.549000	-0.080138	-0.012467	0.000046	0.000061	0.000059	0.000035
45.559000	-0.079770	-0.012467	0.000065	0.000085	0.000069	0.000040
45.569000	-0.079390	0.000000	0.000089	0.000114	0.000078	0.000043
45.580000	-0.078973	0.000000	0.000026	0.000047	0.000079	0.000044
45.589000	-0.078580	-0.008727	0.000001	0.000004	0.000079	0.000044
45.599000	-0.078188	-0.004987	0.000020	0.000020	0.000042	0.000028
45.609000	-0.077807	-0.004987	0.000022	0.000021	0.000016	0.000018
45.620000	-0.077354	0.000000	0.000027	0.000010	0.000008	0.000014
45.630000	-0.076937	-0.012467	0.000003	0.000036	0.000031	0.000023
45.639000	-0.076507	-0.012467	0.000011	0.000043	0.000047	0.000030
45.649000	-0.076066	0.000000	0.000025	0.000046	0.000066	0.000038
45.660000	-0.075575	0.000000	0.000026	0.000013	0.000078	0.000044
45.670000	-0.075084	0.000000	0.000041	0.000047	0.000076	0.000043
45.679000	-0.074581	-0.008727	0.000036	0.000025	0.000054	0.000034
45.689000	-0.074066	-0.008727	0.000002	0.000014	0.000040	0.000028
45.700000	-0.073526	0.000000	0.000036	0.000020	0.000031	0.000024
45.710000	-0.073048	0.000000	0.000045	0.000057	0.000024	0.000021
45.719000	-0.072570	0.000000	0.000032	0.000037	0.000020	0.000020
45.729000	-0.072079	0.000000	0.000045	0.000059	0.000008	0.000015
45.739000	-0.071588	-0.004987	0.000048	0.000048	0.000002	0.000013
45.750000	-0.071036	-0.004987	0.000029	0.000023	0.000003	0.000010
45.759000	-0.070546	0.000000	0.000026	0.000020	0.000007	0.000008
45.769000	-0.070043	-0.004987	0.000016	0.000017	0.000006	0.000008
45.779000	-0.069527	-0.004987	0.000002	0.000008	0.000004	0.000009
45.790000	-0.068963	-0.004987	0.000013	0.000006	0.000007	0.000008
45.799000	-0.068473	-0.004987	0.000033	0.000044	0.000010	0.000007
45.809000	-0.067982	0.000000	0.000032	0.000036	0.000007	0.000008
45.819000	-0.067479	0.000000	0.000013	0.000005	0.000009	0.000007
45.830000	-0.066915	0.000000	0.000012	0.000012	0.000011	0.000007
45.839000	-0.066387	0.000000	0.000013	0.000015	0.000013	0.000006
45.849000	-0.065860	-0.003491	0.000005	0.000007	0.000012	0.000006
45.859000	-0.065320	-0.003491	0.000017	0.000011	0.000014	0.000005
45.870000	-0.064694	0.000000	0.000021	0.000018	0.000016	0.000004
45.880000	-0.064130	0.000000	0.000010	0.000004	0.000018	0.000004
45.889000	-0.063578	0.000000	0.000015	0.000015	0.000018	0.000003
45.899000	-0.063051	0.000000	0.000004	0.000004	0.000021	0.000002
45.910000	-0.062474	0.000000	0.000001	0.000001	0.000024	0.000001
45.920000	-0.061959	0.000000	0.000000	0.000001	0.000025	0.000001
45.929000	-0.061431	0.000000	0.000004	0.000004	0.000025	0.000001
45.939000	-0.060916	0.000000	0.000004	0.000004	0.000025	0.000000
45.950000	-0.060327	0.004363	0.000013	0.000007	0.000018	0.000004
45.960000	-0.059775	-0.003491	0.000009	0.000018	0.000008	0.000008
45.969000	-0.059236	-0.003491	0.000009	0.000011	0.000000	0.000011
45.979000	-0.058696	0.000000	0.000009	0.000009	0.000000	0.000011
45.989000	-0.058169	0.000000	0.000011	0.000011	0.000000	0.000011
46.000000	-0.057617	0.000000	0.000022	0.000021	0.000008	0.000007
46.009000	-0.057114	0.000000	0.000001	0.000001	0.000018	0.000003
46.019000	-0.056598	0.002909	0.000002	0.000008	0.000022	0.000002
46.029000	-0.056071	0.002909	0.000009	0.000016	0.000020	0.000003
46.040000	-0.055494	0.000000	0.000016	0.000018	0.000019	0.000003
46.049000	-0.054955	0.000000	0.000018	0.000020	0.000019	0.000003
46.059000	-0.054390	0.000000	0.000021	0.000014	0.000018	0.000004
46.069000	-0.053838	0.000000	0.000014	0.000015	0.000021	0.000002
46.080000	-0.053250	0.000000	0.000010	0.000007	0.000022	0.000001
46.089000	-0.052734	0.000000	0.000002	0.000005	0.000023	0.000001
46.099000	-0.052244	0.008727	0.000009	0.000015	0.000006	0.000014
46.109000	-0.051729	0.008727	0.000013	0.000023	0.000025	0.000022
46.120000	-0.051164	0.008727	0.000018	0.000010	0.000037	0.000028
46.130000	-0.050661	0.000000	0.000027	0.000007	0.000047	0.000032
46.139000	-0.050146	0.000000	0.000025	0.000013	0.000054	0.000035
46.149000	-0.049643	0.000000	0.000052	0.000077	0.000030	0.000024
46.160000	-0.049103	0.000000	0.000073	0.000064	0.000015	0.000017
46.170000	-0.048625	0.000000	0.000045	0.000048	0.000005	0.000013
46.179000	-0.048171	0.000000	0.000047	0.000058	0.000004	0.000009
46.189000	-0.047730	0.000000	0.000051	0.000051	0.000011	0.000007
46.200000	-0.047239	-0.003491	0.000056	0.000024	0.000006	0.000009
46.210000	-0.046797	-0.003491	0.000067	0.000095	0.000002	0.000010
46.219000	-0.046343	-0.003491	0.000056	0.000043	0.000000	0.000011
46.229000	-0.045865	0.000000	0.000054	0.000058	0.000001	0.000011
46.239000	-0.045374	0.000000	0.000052	0.000050	0.000002	0.000010
46.250000	-0.044786	0.000000	0.000029	0.000026	0.000012	0.000006
46.259000	-0.044234	0.000000	0.000008	0.000009	0.000019	0.000003
46.269000	-0.043669	0.000000	0.000010	0.000010	0.000024	0.000001
46.279000	-0.043093	0.000000	0.000004	0.000005	0.000025	0.000000
46.290000	-0.042455	0.000000	0.000002	0.000002	0.000025	0.000000
46.299000	-0.041891	0.000000	0.000002	0.000003	0.000025	0.000000
46.309000	-0.041314	0.000000	0.000002	0.000002	0.000025	0.000000
46.319000	-0.040750	0.000000	0.000002	0.000002	0.000025	0.000000
46.330000	-0.040100	0.000000	0.000001	0.000001	0.000025	0.000000
46.339000	-0.039499	0.004987	0.000016	0.000027	0.000016	0.000004
46.349000	-0.038885	0.002909	0.000011	0.000013	0.000016	0.000005
46.359000	-0.038272	0.002909	0.000013	0.000011	0.000016	0.000005
46.370000	-0.037597	0.000000	0.000012	0.000003	0.000013	0.000006
46.380000	-0.037033	0.000000	0.000006	0.000005	0.000010	0.000007
46.389000	-0.036469	0.000000	0.000009	0.000013	0.000017	0.000004
46.399000	-0.035905	0.000000	0.000001	0.000009	0.000016	0.000004
46.410000	-0.035303	0.000000	0.000002	0.000004	0.000015	0.000004
46.420000	-0.034715	0.000000	0.000002	0.000007	0.000017	0.000003
46.429000	-0.034114	0.000000	0.000006	0.000006	0.000019	0.000003
46.439000	-0.033513	0.000000	0.000000	0.000001	0.000020	0.000002
46.450000	-0.032850	0.000000	0.000004	0.000002	0.000021	0.000002
46.460000	-0.032261	0.000000	0.000006	0.000000	0.000022	0.000002
46.469000	-0.031673	0.000000	0.000004	0.000011	0.000022	0.000002
46.479000	-0.031084	0.004987	0.000014	0.000010	0.000016	0.000005
46.489000	-0.030495	0.000000	0.000003	0.000003	0.000015	0.000005
46.500000	-0.029833	0.000000	0.000003	0.000006	0.000014	0.000005
46.509000	-0.029182	0.000000	0.000002	0.000006	0.000013	0.000005
46.519000	-0.028532	0.000000	0.000003	0.000004	0.000012	0.000006
46.529000	-0.027870	0.000000	0.000009	0.000009	0.000018	0.000003
46.540000	-0.027158	0.000000	0.000000	0.000003	0.000019	0.000003
46.549000	-0.026557	0.004987	0.000016	0.000021	0.000015	0.000005
46.559000	-0.025919	0.004987	0.000018	0.000014	0.000013	0.000006
46.569000	-0.025294	0.000000	0.000022	0.000023	0.000010	0.000007
46.580000	-0.024570	0.000000	0.000028	0.000009	0.000007	0.000008
46.589000	-0.023895	0.004987	0.000039	0.000044	0.000005	0.000009
46.599000	-0.023233	0.014544	0.000033	0.000060	0.000050	0.000034
46.609000	-0.022558	0.014544	0.000071	0.000046	0.000086	0.000050
46.620000	-0.021859	0.014544	0.000020	0.000032	0.000106	0.000060
46.630000	-0.021246	0.014544	0.000013	0.000007	0.000117	0.000066
46.639000	-0.020669	0.014544	0.000003	0.000008	0.000122	0.000068
46.649000	-0.020142	0.013963	0.000029	0.000027	0.000064	0.000043
46.660000	-0.019565	0.013963	0.000071	0.000057	0.000027	0.000026
46.670000	-0.019087	0.013963	0.000029	0.000040	0.000004	0.000015
46.679000	-0.018645	0.002909	0.000031	0.000014	0.000037	0.000027
46.689000	-0.018253	0.002909	0.000037	0.000050	0.000061	0.000037
46.700000	-0.017885	0.000000	0.000009	0.000037	0.000101	0.000054
46.710000	-0.017578	0.004987	0.000003	0.000006	0.000102	0.000055
46.719000	-0.017308	0.004987	0.000004	0.000010	0.000103	0.000056
46.729000	-0.017038	0.010472	0.000014	0.000014	0.000063	0.000039
46.739000	-0.016756	0.009973	0.000018	0.000011	0.000036	0.000027
46.750000	-0.016437	0.009973	0.000004	0.000003	0.000003	0.000009
46.759000	-0.016155	0.002909	0.000022	0.000028	0.000005	0.000012
46.769000	-0.015849	0.008727	0.000035	0.000032	0.000005	0.000012
46.779000	-0.015554	0.008727	0.000040	0.000045	0.000002	0.000009
46.790000	-0.015247	-0.003491	0.000025	0.000047	0.000047	0.000030
46.799000	-0.014953	-0.003491	0.000021	0.000043	0.000078	0.000044
46.809000	-0.014659	0.014544	0.000009	0.000016	0.000126	0.000063
46.819000	-0.014364	-0.003491	0.000045	0.000021	0.000159	0.000078
46.830000	-0.014021	-0.003491	0.000034	0.000046	0.000181	0.000088
46.839000	-0.013702	0.017453	0.000054	0.000082	0.000238	0.000111
46.849000	-0.013371	0.000000	0.000063	0.000047	0.000214	0.000099
46.859000	-0.013027	0.000000	0.000103	0.000087	0.000162	0.000079
46.870000	-0.012647	0.021817	0.000038	0.000020	0.000290	0.000132
46.880000	-0.012316	0.000000	0.000038	0.000059	0.000287	0.000130
46.889000	-0.012009	0.000000	0.000040	0.000054	0.000190	0.000090
46.899000	-0.011690	0.020362	0.000041	0.000098	0.000299	0.000136
46.910000	-0.011359	0.004987	0.000034	0.000031	0.000294	0.000134
46.920000	-0.011065	0.004987	0.000000	0.000010	0.000132	0.000066
46.929000	-0.010795	0.002909	0.000001	0.000015	0.000119	0.000061
46.939000	-0.010549	0.002909	0.000003	0.000016	0.000109	0.000057
46.950000	-0.010279	0.017453	0.000008	0.000073	0.000060	0.000035
46.960000	-0.010046	0.004987	0.000004	0.000009	0.000060	0.000036
46.969000	-0.009826	0.004987	0.000013	0.000016	0.000060	0.000036
46.979000	-0.009617	0.017453	0.000039	0.000027	0.000109	0.000056
46.989000	-0.009409	0.020362	0.000011	0.000029	0.000172	0.000083
47.000000	-0.009200	0.020362	0.000069	0.000080	0.000149	0.000074
47.009000	-0.009041	0.009973	0.000058	0.000063	0.000149	0.000074
47.019000	-0.008918	0.004987	0.000093	0.000119	0.000170	0.000083
47.029000	-0.008820	0.004987	0.000110	0.000129	0.000128	0.000066
47.040000	-0.008783	0.002909	0.000068	0.000055	0.000081	0.000046
47.049000	-0.008771	0.002909	0.000023	0.000025	0.000047	0.000032
47.059000	-0.008783	0.017453	0.000035	0.000006	0.000099	0.000053
47.069000	-0.008771	0.017453	0.000036	0.000024	0.000117	0.000060
47.080000	-0.008783	0.017453	0.000064	0.000082	0.000132	0.000065
47.089000	-0.008783	0.017453	0.000084	0.000086	0.000134	0.000064
47.099000	-0.008783	0.022440	0.000045	0.000059	0.000176	0.000081
47.109000	-0.008795	0.022440	0.000006	0.000024	0.000159	0.000075
47.120000	-0.008820	0.005818	0.000026	0.000064	0.000157	0.000076
47.130000	-0.008906	0.015272	0.000066	0.000069	0.000130	0.000064
47.139000	-0.009102	0.015272	0.000096	0.000095	0.000112	0.000056
47.149000	-0.009384	0.013090	0.000058	0.000057	0.000058	0.000034
47.160000	-0.009752	0.017453	0.000025	0.000031	0.000031	0.000022
47.170000	-0.010145	0.017453	0.000026	0.000030	0.000001	0.000009
47.179000	-0.010574	0.026180	0.000025	0.000037	0.000078	0.000039
47.189000	-0.011015	0.026180	0.000014	0.000042	0.000134	0.000062
47.200000	-0.011518	0.000000	0.000075	0.000087	0.000264	0.000119
47.210000	-0.012009	0.027925	0.000034	0.000067	0.000357	0.000155
47.219000	-0.012561	0.027925	0.000003	0.000018	0.000426	0.000183
47.229000	-0.013174	0.014544	0.000016	0.000026	0.000348	0.000153
47.239000	-0.013849	0.000000	0.000058	0.000020	0.000405	0.000183
47.250000	-0.014659	0.000000	0.000061	0.000047	0.000345	0.000160
47.259000	-0.015468	0.009973	0.000039	0.000041	0.000242	0.000120
47.269000	-0.016302	0.009973	0.000016	0.000013	0.000165	0.000089
47.279000	-0.017124	0.014544	0.000000	0.000005	0.000187	0.000096
47.290000	-0.017995	0.017453	0.000103	0.000121	0.000115	0.000058
47.299000	-0.018780	0.017453	0.000031	0.000040	0.000083	0.000037
47.309000	-0.019614	0.021817	0.000009	0.000015	0.000155	0.000065
47.319000	-0.020498	0.010472	0.000015	0.000013	0.000153	0.000065
47.330000	-0.021491	0.010472	0.000010	0.000009	0.000129	0.000057
47.339000	-0.022387	0.002909	0.000020	0.000011	0.000104	0.000052
47.349000	-0.023294	0.004987	0.000039	0.000033	0.000070	0.000041
47.359000	-0.024263	0.004987	0.000017	0.000020	0.000002	0.000015
47.370000	-0.025417	0.017453	0.000033	0.000067	0.000073	0.000042
47.380000	-0.026471	0.002909	0.000045	0.000044	0.000078	0.000045
47.389000	-0.027514	0.002909	0.000042	0.000032	0.000059	0.000036
47.399000	-0.028532	0.005818	0.000025	0.000039	0.000060	0.000034
47.410000	-0.029710	-0.003491	0.000019	0.000039	0.000078	0.000044
47.420000	-0.030814	-0.003491	0.000004	0.000010	0.000011	0.000023
47.429000	-0.031930	0.017453	0.000052	0.000051	0.000167	0.000080
47.439000	-0.032973	0.017453	0.000041	0.000085	0.000288	0.000125
47.450000	-0.034126	0.000000	0.000019	0.000011	0.000291	0.000128
47.460000	-0.035218	0.002909	0.000017	0.000020	0.000272	0.000118
47.469000	-0.036358	0.002909	0.000009	0.000003	0.000265	0.000112
47.479000	-0.037511	0.013963	0.000049	0.000066	0.000184	0.000082
47.489000	-0.038652	0.000000	0.000031	0.000027	0.000065	0.000037
47.500000	-0.039903	0.000000	0.000011	0.000015	0.000060	0.000034
47.509000	-0.041130	0.000000	0.000012	0.000012	0.000059	0.000034
47.519000	-0.042369	0.002909	0.000018	0.000019	0.000065	0.000036
47.529000	-0.043608	0.002909	0.000028	0.000024	0.000008	0.000008
47.540000	-0.044921	0.013963	0.000052	0.000042	0.000098	0.000047
47.549000	-0.046209	0.006981	0.000034	0.000015	0.000117	0.000053
47.559000	-0.047509	0.006981	0.000017	0.000003	0.000134	0.000058
47.569000	-0.048809	0.004987	0.000016	0.000004	0.000134	0.000058
47.580000	-0.050269	0.004987	0.000003	0.000014	0.000134	0.000059
47.589000	-0.051618	0.000000	0.000039	0.000043	0.000025	0.000018
47.599000	-0.053041	0.000000	0.000025	0.000026	0.000006	0.000012
47.609000	-0.054452	0.000000	0.000005	0.000007	0.000011	0.000006
47.620000	-0.056071	0.000000	0.000012	0.000013	0.000016	0.000005
47.630000	-0.057592	0.000000	0.000008	0.000017	0.000019	0.000003
47.639000	-0.059052	0.000000	0.000004	0.000004	0.000015	0.000004
47.649000	-0.060548	-0.003491	0.000005	0.000005	0.000015	0.000004
47.660000	-0.062253	-0.003491	0.000003	0.000002	0.000015	0.000004
47.670000	-0.063787	0.000000	0.000009	0.000009	0.000003	0.000008
47.679000	-0.065246	0.000000	0.000017	0.000016	0.000009	0.000012
47.689000	-0.066804	0.000000	0.000029	0.000007	0.000019	0.000015
47.700000	-0.068534	-0.008727	0.000044	0.000045	0.000024	0.000018
47.710000	-0.070079	-0.004987	0.000046	0.000034	0.000025	0.000019
47.719000	-0.071650	-0.004987	0.000044	0.000042	0.000014	0.000015
47.729000	-0.073244	-0.004987	0.000011	0.000009	0.000004	0.000012
47.739000	-0.074778	0.000000	0.000032	0.000068	0.000025	0.000020
47.750000	-0.076495	0.000000	0.000008	0.000024	0.000051	0.000027
47.759000	-0.078102	-0.017453	0.000056	0.000058	0.000095	0.000050
47.769000	-0.079697	-0.004987	0.000084	0.000099	0.000105	0.000052
47.779000	-0.081279	-0.004987	0.000073	0.000080	0.000113	0.000055
47.790000	-0.083058	-0.008727	0.000038	0.000041	0.000079	0.000044
47.799000	-0.084652	-0.008727	0.000050	0.000056	0.000051	0.000034
47.809000	-0.086247	-0.008727	0.000007	0.000004	0.000008	0.000011
47.819000	-0.087891	-0.004987	0.000073	0.000070	0.000018	0.000015
47.830000	-0.089633	-0.004987	0.000055	0.000064	0.000026	0.000018
47.839000	-0.091239	-0.017453	0.000038	0.000042	0.000042	0.000028
47.849000	-0.092895	-0.008727	0.000054	0.000075	0.000050	0.000030
47.859000	-0.094539	-0.008727	0.000033	0.000023	0.000056	0.000032
47.870000	-0.096293	-0.017453	0.000013	0.000011	0.000041	0.000029
47.880000	-0.097913	-0.008727	0.000015	0.000002	0.000039	0.000029
47.889000	-0.099544	-0.008727	0.000019	0.000007	0.000039	0.000025
47.899000	-0.101139	-0.017453	0.000002	0.000005	0.000033	0.000024
47.910000	-0.102930	-0.017453	0.000016	0.000015	0.000024	0.000023
47.920000	-0.104549	-0.017453	0.000003	0.000004	0.000016	0.000018
47.929000	-0.106107	-0.017453	0.000022	0.000023	0.000003	0.000012
47.939000	-0.107701	-0.017453	0.000008	0.000011	0.000020	0.000007
47.950000	-0.109468	-0.021332	0.000003	0.000005	0.000022	0.000006
47.960000	-0.111013	-0.034907	0.000042	0.000030	0.000074	0.000050
47.969000	-0.112547	-0.034907	0.000005	0.000022	0.000129	0.000078
47.979000	-0.114043	-0.034907	0.000013	0.000037	0.000160	0.000094
47.989000	-0.115491	-0.034907	0.000035	0.000053	0.000174	0.000103
48.000000	-0.117024	-0.034907	0.000040	0.000037	0.000180	0.000106
48.009000	-0.118361	-0.034907	0.000077	0.000069	0.000087	0.000062
48.019000	-0.119625	-0.034907	0.000034	0.000034	0.000033	0.000035
48.029000	-0.120778	-0.034907	0.000017	0.000017	0.000003	0.000019
48.040000	-0.121955	-0.034907	0.000021	0.000018	0.000012	0.000010
48.049000	-0.122986	-0.034907	0.000022	0.000021	0.000019	0.000005
48.059000	-0.123918	-0.034907	0.000021	0.000022	0.000022	0.000003
48.069000	-0.124777	-0.034907	0.000013	0.000012	0.000023	0.000002
